Gene	P-value
NDUFA7	0.08098400854668479
RPS28	0.05189154233165974
RAB11B	0.04798236014471826
HNRNPM	0.0066276075150709796
ZNF414	0.06740866977014069
CTD-2529P6.3	0.031107401718060115
ZNF559	0.022692308597328473
RPS4XP22	0.07867706025397071
PIN1	0.031856097972986164
C19orf66	0.018876205731392703
CTD-2240E14.4	0.04730752991327008
EIF3G	0.0003863944806063018
S1PR2	0.010564778142847174
CDC37	0.0056667513709935426
PDE4A	0.02081369313899009
S1PR5	0.08220385909809284
YIPF2	0.036798212340187784
TIMM29	0.06757948420633206
SMARCA4	0.04300854551108946
CTC-510F12.2	0.04175130533804073
RAB3D	0.08277312828963351
PRKCSH	0.06517381711859373
ECSIT	0.0038280300829364703
ELOF1	0.029870249313689836
ZNF441	0.018628942260778648
ZNF439	0.005752430429124337
AC020951.1	0.03833074618967591
ZNF700	0.012898091213334736
CTD-2006C1.12	0.031133218500885945
ZNF763	0.009402151773555618
ZNF844	0.021998458221242956
ZNF788	0.050850048187925295
ZNF20	0.03833074618967591
ZNF44	0.007494143619708625
ZNF442	0.0029574122759959236
CTD-3105H18.4	0.0006265566091848678
ZNF799	0.0004970811995122145
ZNF443	0.003935426738433123
ZNF709	0.013598740461660375
ZNF564	0.005979412776597793
RPL10P16	0.02552349090569449
MAN2B1	0.00577803415065347
WDR83	0.017303017916834706
WDR83OS	0.006885927094610559
DHPS	0.0034002772439317808
TNPO2	0.09767886235530808
ASNA1	0.05637297538994718
GCDH	0.018493558329159335
FARSA	0.060745781136547196
CALR	0.07716889011904371
RAD23A	0.01718969229467822
GADD45GIP1	0.007494143619708625
TRMT1	0.024887250770298117
CCDC130	0.010317781081221868
C19orf53	0.025502805845923376
CC2D1A	0.06320934937494666
EEF1DP1	0.09607021689445604
SAMD1	0.09995604682769212
CTD-2189E23.1	0.0507686053229507
DDX39A	0.041284225063489
PKN1	0.010822909950717214
PTGER1	0.012749668840312464
GIPC1	0.07759099266074201
TECR	0.02542949139219508
ZNF333	0.057682504095872195
AKAP8L	0.08009062596450835
WIZ	0.004322653040003815
RASAL3	0.06167142474411291
CYP4F12	0.009811358885930037
LINC01835	0.023090579898420636
LLNLF-158E9.1	0.07124008131374693
CTD-2013N17.7	0.09644633519742794
SLC35E1	0.004501736044175851
TMEM38A	0.0877110646304647
USE1	0.06070391064056286
BABAM1	0.0020939329514769326
INSL3	0.051538371636362906
JAK3	0.047146297810424606
RPL18A	0.0215828585646852
AC005796.2	0.040270389033254805
CCDC124	0.0015856564261287275
IL12RB1	0.01457318148549997
PIK3R2	0.08095566152804703
KIAA1683	0.07759099266074201
JUND	0.049140307073868225
SSBP4	0.012953818820890242
KXD1	0.07622740701359275
UBA52	0.004044674606533306
C19orf60	0.008542136848196706
DDX49	0.002334896940326768
ARMC6	0.07760502102710509
NDUFA13	0.03982701892459603
ATP13A1	0.003970109878023213
ZNF101	0.0437322422442351
ZNF14	0.0894313019666603
BNIP3P9	0.06812956584484293
ZNF253	0.0008128833535266438
ZNF93	2.8002284912609903e-06
ZNF682	0.07299419194324873
ZNF90	9.703932617863929e-08
AC006539.2	0.04820741899076461
CTC-260E6.6	0.04639194888531442
ZNF486	0.0005901159071653268
BNIP3P16	0.023090579898420636
ZNF737	0.013649201121084021
ZNF626	0.008207161268371383
ZNF66	0.03638952725209582
ZNF85	0.0036842603942465967
ZNF430	0.037204107983224995
ZNF431	0.04359852691717533
ZNF493	0.002354581079880547
CTD-2561J22.5	0.02965181752052236
ZNF429	0.0032172589627551917
BNIP3P26	0.009298702350852844
ZNF43	0.01784615204277075
ZNF492	0.033239273856820906
ZNF723P	0.01371273750973142
ZNF91	0.008054042523494186
ZNF681	0.01997550414666549
RP11-255H23.2	0.02853077046222628
BNIP3P39	0.046938977207931915
ZNF254	2.2719808544172796e-08
CTD-2017D11.1	0.03975082239832854
CTD-2017D11.2	0.0011426261386938705
BNIP3P40	0.026642256758400942
CTD-2027I19.3	0.050850048187925295
CTD-2027I19.2	0.014327228949863166
CTC-459F4.6	0.05226771060131002
LINC00906	0.020708935600696983
PLEKHF1	0.0344602172674873
AC007773.2	0.034789312159075124
DPY19L3	0.034698615293327614
TDRD12	0.08757436274928547
FAAP24	0.08105675758175657
PEPD	0.04830010100364319
KCTD15	0.02058128944331864
ZNF302	0.050850048187925295
ZNF181	0.08710183521766372
CTC-523E23.5	0.0897559447738906
SCN1B	0.02643612239440978
HPN	0.07941265998855411
FXYD5	0.004654061781032001
USF2	0.06951743366168096
U62631.5	0.06672006190170168
LINC01531	0.04822747873862583
RN7SL491P	0.0980588106660524
AC002511.2	0.02682397706362929
AC002511.3	0.009397467633330558
FFAR2	0.09284933570897974
TMEM147	0.013461873079303197
RBM42	0.051173974882765476
ETV2	0.07157165518293612
U2AF1L4	0.03371490820903634
NFKBID	0.018671817802586307
AD000864.6	0.012002939969775838
HCST	0.013569422724001535
POLR2I	0.06669870187859128
AD001527.4	0.060150413956383986
CAPNS1	0.001455910091736286
ZFP82	0.037339533677606396
ZNF382	0.03721372339801592
ZNF829	0.045433948731707315
ZNF585A	0.009384510366291177
ZNF585B	0.0019239582766519775
CTD-3220F14.3	0.019953302047751593
ZNF540	0.01903193116724456
ZNF781	0.030661578610917443
ZNF607	0.026709649384652142
DPF1	0.08752322226325883
PSMD8	0.0024866210296593445
EIF3K	0.0005901159071653268
CTD-2540F13.2	0.07421811379760798
ECH1	0.0026942118314624394
HNRNPL	0.0021949862489648577
SIRT2	0.0010924290944391386
NFKBIB	0.032504185528193515
SARS2	0.004142488752687114
PAK4	0.04267290196983907
PLEKHG2	0.010006032919218973
RPS16	0.0449513178158256
SUPT5H	0.01131855238357339
TIMM50	0.019179611913481862
CLC	0.07393445974405277
PSMC4	0.0015219501922301814
ZNF546	0.05994581234974649
MAP3K10	0.0013625091246387494
TTC9B	0.003150999190966044
AKT2	0.014307708447664257
C19orf47	0.022789309401847917
SERTAD1	0.08257371149984355
SPTBN4	0.03186084319050593
SNRPA	0.007494143619708625
CYP2F2P	0.06221786309551083
HNRNPUL1	0.01845991017365035
TGFB1	0.059805417731723334
ATP5SL	0.08525815801153956
LYPD4	0.06360701170680805
RPS19	0.09437633909636935
ZNF526	0.01659127368874231
PAFAH1B3	0.0548352841941991
MIR8077	0.08276306488998424
CTC-490G23.2	0.039450270769989505
CD177	0.07760502102710509
CTC-490G23.4	0.027857331590886686
ETHE1	0.08579406601091946
IRGQ	0.005170196173135613
ZNF428	7.71695229072468e-05
SMG9	0.05412425339361235
RP11-15A1.8	0.06070391064056286
ZNF230	0.0022245016531894555
ZNF222	0.0037668420764742417
ZNF223	0.012503807124821055
ZNF226	0.02826222369359621
ZNF229	0.007080530781233438
ZNF180	0.009972084758573013
AC092066.1	0.05351501153791459
CEACAM19	0.0980588106660524
ZNF296	0.05012457438802934
PPP1R37	0.09629543581697649
EML2	0.07350145508730395
BHMG1	0.05053430594244061
DMWD	0.08537395955333543
SYMPK	0.018638862084204545
MYPOP	0.04189088528566759
DACT3	0.008203960010596383
AP2S1	0.04139664972140191
NAPA-AS1	0.062021838426400175
NAPA	0.016263860162730487
GLTSCR2	0.06185320829845218
SELENOW	0.01469949099899525
CARD8	0.0022492135990041305
CTC-453G23.8	0.059805417731723334
CARD8-AS1	0.04297671873750132
EMP3	0.011147844243893897
KDELR1	0.0099319600488055
RPL18	0.03438523497387695
RASIP1	0.044281544543062705
BAX	0.0007360306561770932
FTL	0.04659692888346653
RUVBL2	0.0823742961386446
PIH1D1	0.0666202986972484
RPL13A	0.09710490549597905
RPS11	0.019179611913481862
IRF3	0.006066630356273228
PRMT1	0.006500415107693111
CTB-33G10.1	0.05947587543956068
AP2A1	0.03240639506202384
PTOV1-AS1	0.03588405662222983
PNKP	0.08989352986846731
TBC1D17	0.09276308326101965
IL4I1	0.0860281672296092
NUP62	0.033315477864795155
ZNF473	0.03242562429587077
EMC10	0.0001441418760512797
SHANK1	0.022803141320183393
KLK4	0.08742305586743303
CTD-3187F8.15	0.08282886655420084
CLDND2	0.06543539643119699
NKG7	0.04605591692385727
SIGLEC8	0.0020910753569354738
ZNF175	0.02865904089315986
FPR2	0.03127011792756412
ZNF577	0.03609586429599916
ZNF613	0.0712693881331234
ZNF350	0.017402910748059525
ZNF616	0.01532467567086991
PPP2R1A	0.007893219017725118
ZNF578	0.023269971635302037
ZNF701	0.0610924666409374
ZNF137P	0.08660106795954738
ZNF28	0.09562411928343045
ZNF816	0.04297671873750132
ZNF347	0.03166098304237004
CTD-2245F17.3	0.011660964614676129
ZNF845	0.04749179787215726
ZNF525	0.0672608906915481
RNU6-980P	0.050187316266264326
SEPT7P8	0.03574595441935226
CACNG8	0.001028440743015301
CACNG6	0.0024866210296593445
NDUFA3	0.010069685198446475
PRPF31	0.008694690355046964
LENG1	0.0735530598468236
TSEN34	0.09086163756559304
LILRB3	0.07760502102710509
AC008984.7	0.06811277695246974
KIR2DL3	0.09999870299068973
KIR2DS4	0.08488032813212662
KIR3DL2	0.012300432912234654
NLRP7	0.00012043811923520305
NLRP2	4.370805140614512e-06
CTC-550B14.1	0.08320725247572337
PPP1R12C	0.02546038289019551
SYT5	0.062343194397820996
CTD-2587H24.10	0.01838714948525105
PPP6R1	0.051173974882765476
HSPBP1	0.0873699721920634
BRSK1	0.05784224820311725
COX6B2	1.6857957969102232e-05
TMEM238	0.01938448012266601
RPL28	0.009861329626363172
UBE2S	0.07375021932289098
ZNF628	0.00896429019072809
ZNF580	0.025502699443312807
ZNF581	0.004723055154742628
U2AF2	0.012807076408039955
NLRP4	0.04102087667382365
ZNF667	0.018581949033143776
AC007228.11	0.008203960010596383
ZNF470	0.08602310151823178
SIGLEC31P	0.077188999813978
ZNF835	0.05079681149474868
ZNF543	0.0618325863236069
ZNF547	0.0037668420764742417
ZNF419	0.08579406601091946
ZNF549	0.05786712480423648
ZNF776	0.00759720777319405
ZNF417	0.08869666448499205
ZNF606	0.05489456874325555
A1BG-AS1	0.02346075320081792
CTD-2619J13.5	0.0151154248312512
RPS5	0.04789858081602415
CTD-2619J13.17	0.03253840375131927
TRIM28	0.01501798550652872
UBE2M	0.004419313889774908
MZF1	0.00807591946997935
NRSN2	0.051939966349592644
TRIB3	0.07004706559895126
CSNK2A1	0.03131296850621701
FAM110A	0.003615879967131591
PSMF1	0.07767248572159581
SDCBP2-AS1	0.03371490820903634
RP11-314N13.3	0.05765007813870804
NSFL1C	0.0839755069942702
SIRPB2	0.045743838342776066
SIRPG-AS1	0.04194594856026753
RP4-673D20.3	0.005614988881902506
RP5-968J1.1	0.07680044879447445
SIRPA	0.062020509988374474
STK35	0.0894888262043027
SNRPB	0.015301014917652643
IDH3B	0.00022767041524398356
DDRGK1	0.014511120947010837
ITPA	0.03610043479545035
RNF24	0.02403760312046604
TMEM230	0.02935376967291038
TMX4	0.03721372339801592
MKKS	0.05137034418702198
SLX4IP	0.02512093609358903
CRNKL1	0.09097730070353727
RALGAPA2	0.01723483178427123
RPL41P1	0.07800494602410275
RP4-753D10.5	0.00900124282955337
NXT1	0.04789858081602415
CST3	0.012202203548006847
ABHD12	0.01345000009180135
FRG1CP	2.594091740294803e-12
RARRES2P11	0.0612485651893803
FRG1EP	0.01911490823166116
LINC01597	6.517011549914762e-23
FRG1BP	9.229855734913471e-24
HM13	0.00177582772677155
COMMD7	0.007182365003838777
PXMP4	0.0672463737044704
CHMP4B	0.018730275449018268
GGT7	0.09841696540691493
GSS	0.036806641551900623
MMP24-AS1	0.02346075320081792
CEP250	0.04373941554374675
ERGIC3	0.0001461204729377201
TGIF2	0.09295631590073763
DSN1	0.008451159659589114
SRC	0.05785233152179576
CTNNBL1	0.014963568947695792
MAFB	0.08645448814548953
IFT52	0.038460143697619846
OSER1-AS1	0.039496057408943214
TTPAL	0.08180814907787023
SERINC3	0.06517381711859373
ADA	0.041948253487034966
PI3	0.044183950064754784
DBNDD2	0.06792994313219809
PIGT	0.0001451232883727771
ZNF335	0.0008615466459598746
SULF2	0.00720466702313195
CTD-2653D5.1	0.03721372339801592
DDX27	0.022317343548339356
B4GALT5	0.07228287049052458
UBE2V1	0.021998458221242956
TMEM189	0.001455910091736286
CEBPB-AS1	0.022237370842092444
LINC01270	0.015602721674453054
LINC01271	0.0037108253255759963
PARD6B	0.025502699443312807
ATP9A	0.019493779967289272
ZNF217	0.010845958846597026
SUMO1P1	0.0035510232649277403
RP5-1153D9.5	0.059549587792475295
FAM209A	0.02749153868082612
FAM209B	0.0719293576393908
PMEPA1	0.023570195134116012
PPP4R1L	0.08797399995576105
VAPB	0.007494143619708625
NELFCD	0.027630816289156743
SYCP2	0.014801738185264342
FAM217B	0.028863740887942767
PPP1R3D	0.028033660131673896
RP5-1017F8.2	0.007117156393650715
CDH4	0.09500427980408122
WI2-87327B8.2	0.04575424956608722
NTSR1	0.024887250770298117
RP11-93B14.4	0.007494143619708625
LINC00659	0.00900124282955337
ARFGAP1	0.0029574122759959236
PPDPF	0.058211966780291724
RTEL1	0.005468766703910803
TNFRSF6B	0.04870258402343502
ARFRP1	0.014636545979782195
LIME1	0.03982701892459603
UCKL1	0.06149123712537002
SAMD10	0.05947587543956068
PRPF6	0.08487400319335381
CH507-396I9.7	0.030992163850454328
KCNE1B	0.02552727908244761
CYP4F29P	0.02395504638109116
FRG2MP	0.08405595103886171
SAMSN1	0.010122521276985095
C21orf91	0.038689783124133
LINC00113	0.07192563408095312
BACH1	0.0278917098734474
SNORA80A	0.08897274485611642
C21orf62-AS1	0.041515147408019946
C21orf62	0.037137718086148734
IFNAR2	0.055755136929455454
IL10RB	0.022396826437336707
IFNAR1	0.0516450571425747
KCNE1	0.02032128902585749
CLIC6	0.030707062543671296
KCNJ15	0.033112432081917234
ETS2	0.08184269757904192
AF064858.6	0.040817653992840396
LINC01700	0.007704017954804416
AF064858.8	0.012421117911323538
AF064858.11	0.006953691441987404
AF064858.10	0.002541692873778288
RPL23AP12	0.09337280249501669
PCBP2P1	0.08492947405557594
BACE2	0.044151313091145526
WDR4	0.056894772693639996
PKNOX1	0.007910286760374958
AGPAT3	0.013315258337493226
AP001056.1	0.05456933860548034
PFKL	0.005328855355330162
C21orf2	0.0671415357727951
LRRC3	0.07986505248780759
MTND5P1	0.02614336462246238
AP001065.15	0.04446056896427606
TSPEAR	0.01723272155844431
TSPEAR-AS1	0.015647378880467556
TSPEAR-AS2	0.010985880802292371
SUMO3	0.02585195392353494
SSR4P1	0.04198429835299931
POFUT2	0.06149123712537002
LL21NC02-21A1.1	0.06886970506952146
PCBP3-OT1	0.0666202986972484
LSS	0.009430926349834327
CECR7	0.02929119808794066
IL17RA	0.02461038234804734
AC006946.12	0.05981440854569191
CECR6	0.05166797543930867
LINC01664	0.06096968378576705
CECR2	0.06417113067301622
PEX26	0.03883859981960614
DGCR9	0.07041329515649836
SLC25A1	0.005095483665414261
C22orf39	0.005979412776597793
TXNRD2	0.03927008910241874
COMT	0.0025102102222285014
TRMT2A	0.009034810922924241
ZDHHC8	0.013649201121084021
DGCR6L	0.04425001679653023
MED15	0.021045876599314707
TMEM191A	0.040344662032761366
PI4KA	0.032513915824943056
LZTR1	0.018185390160484666
HIC2	0.09512368072069241
PI4KAP2	0.04040774526343603
YDJC	0.08181702373227048
MAPK1	0.05216987870315463
RAB36	0.08206146351589179
RN7SL263P	0.06469799245917567
AP000345.4	0.04297671873750132
RGL4	0.02788706018397982
CHCHD10	0.06998565042866674
SMARCB1	0.020249610757151613
GGT5	0.02687516075458402
AP000355.2	0.016839181685395898
LRRC75B	0.06127561153286906
LRP5L	0.09295631590073763
SEZ6L	0.0026783883191452288
HMGB1P10	0.09276308326101965
CRYBB1	0.021998458221242956
CTA-373H7.7	0.09510118049639772
MN1	0.06935213668960268
CTA-292E10.8	0.09500798009671219
KREMEN1	0.011846314268891735
AP1B1	0.012120475454817566
RFPL4AP6	0.06382746366253748
MTMR3	0.03460900219472092
RNU6-331P	0.051538371636362906
GATSL3	0.08025398734040202
TBC1D10A	0.05939192745420315
CCDC157	0.04129034413473764
RNF215	0.08955642036819658
TUG1	0.019493779967289272
LIMK2	0.05919975149060824
RNU6-1128P	0.07322977678623421
PRR14L	0.08872659084883852
DEPDC5	0.007246198405215367
HMOX1	0.05883988412200669
APOL3	0.09832410505757537
RP5-1119A7.14	0.04268736238532123
TXN2	0.016878452040381714
EIF3D	0.0038470613368956847
NCF4-AS1	0.08794783194215905
CSF2RB	0.06959392389783056
CSF2RBP1	0.026684897333399755
MPST	0.09419643314769112
KCTD17	0.015492228887376024
C1QTNF6	0.05767127605794972
MFNG	0.0966028458050176
GGA1	0.0008615466459598746
SH3BP1	0.0037752499784679755
Z83844.1	0.0742526432489236
GCAT	0.009223743491771833
EIF3L	0.003712495973690753
MICALL1	0.08017588587504244
DDX17	0.019958188071106962
CBY1	0.040054620342481244
TOMM22	0.027664545240348035
JOSD1	0.039010905740647674
SUN2	0.07867706025397071
APOBEC3A	0.08872659084883852
APOBEC3C	0.011299408677506588
APOBEC3G	0.02119731417400174
SYNGR1	0.04417628204841558
SGSM3	0.07324946107186349
EP300	0.007984726344587162
ACO2	0.00788755047800983
DESI1	0.04520289973149484
XRCC6	0.003821497033137041
SNU13	0.049710135873502766
RP5-821D11.7	0.06829586726385134
SREBF2	0.03499220144146149
SMDT1	0.07622740701359275
RRP7A	0.008825394215997378
RRP7BP	0.0949942415180943
ARFGAP3	0.038689783124133
TTLL1	0.05567517541086769
SCUBE1	0.035173271784829145
SAMM50	0.02130970099405698
RP4-671O14.6	0.07044392671059357
KIAA1644	0.08989352986846731
LDOC1L	0.058131730836577036
PRR5	0.0632232746430733
NUP50	0.04243850195727291
UPK3A	0.042578408365293384
PRR34-AS1	0.004679422880600458
TTC38	0.0074297317670677845
LINC01644	0.04659980892858015
PANX2	0.07955516112029094
SELENOO	0.0699125479651096
TUBGCP6	0.020390411604140304
HDAC10	0.09692523582975353
MAPK11	0.00689688742534012
PLXNB2	0.0480462114008504
DENND6B	0.006346484181959865
SBF1	0.013373008923839037
ADM2	0.023426985931748658
LMF2	0.001028440743015301
NCAPH2	0.04420514838931237
PLCXD1	0.04730752991327008
GTPBP6	0.00016847588314775042
RP11-309M23.1	4.874369323554025e-09
CRLF2	0.0037465536001105495
IL3RA	0.002453271241272907
SLC25A6	2.70220261083935e-05
ASMTL-AS1	0.02521826115398479
ASMTL	0.022052420080541563
P2RY8	0.04659692888346653
AKAP17A	0.006885927094610559
ASMT	4.392978497695398e-06
RP13-297E16.4	0.022226518015378276
CD99P1	0.0022153726953786546
CD99	3.593571214795347e-11
XG	0.004501736044175851
ARSD	2.5357788329639962e-17
ARSH	0.011486888827883701
ARSF	0.012503807124821055
RN7SL578P	0.058537563081917696
PRKX	2.557913432496348e-05
RP11-706O15.1	8.03625807450524e-15
RP11-706O15.3	0.00011712116801571251
RP11-706O15.5	0.010515453216793397
RP11-706O15.7	0.008825394215997378
VCX3A	0.022420331893021873
PUDP	3.9912053519728064e-14
STS	1.0524336135146434e-06
VCX	8.117160641642962e-05
PNPLA4	4.497741125255856e-19
VCX3B	0.020089334067288665
ANOS1	0.007494143619708625
FAM9B	0.011688540580131097
GS1-590J6.3	0.07402666445025681
MSL3	0.0061812498353311
TLR8-AS1	0.01794675286178454
TLR8	0.08209041446576051
RP11-791M20.1	0.0038470613368956847
LINC01203	0.006483160756776665
TCEANC	0.010933382990219983
TRAPPC2	0.00045666854437669365
OFD1	0.04820741899076461
MOSPD2	0.01345000009180135
BMX	0.0204824215623024
ACE2	0.02505023500220065
CA5BP1	0.07041329515649836
CA5B	0.0002820468633292298
ZRSR2	8.743744994271958e-10
TXLNG	2.62511410082123e-11
BEND2	0.00720466702313195
CDKL5	0.009911616132602455
PHKA2	0.0635380392453473
ADGRG2	0.025330591836118445
MAP3K15	0.05276272196727681
CXorf23	0.007494143619708625
MAP7D2	3.2899589421224564e-88
EIF1AX	3.678748714520149e-38
EIF1AX-AS1	0.044151313091145526
RPS6KA3	0.008884269579930703
EIF2S3	1.2518917854366927e-38
ZFX	2.938923685296511e-37
SUPT20HL2	7.2042214917516525e-06
MAGEB18	0.0564674844776477
CXorf21	0.002636403739377322
FTLP2	0.09681446206444458
GK	0.008959044898608699
GK-AS1	0.016277524081449276
TAB3	0.076550478631578
RNU6-49P	0.0458211979538435
RPGR	0.04412706784271673
FTLP16	0.07027688094561893
MPC1L	0.07981572242717798
CXorf38	9.104925823314503e-15
MED14	0.09726173340929993
DPRXP6	0.03334246853118226
USP9X	0.01552498033826046
DDX3X	9.675732683264968e-11
NYX	4.6520808160261364e-86
PPP1R2P9	6.199602762688542e-30
MAOA	0.07937618390231091
EFHC2	1.1513706869974668e-05
RRM2P3	0.006559690409902146
FUNDC1	1.30612553026961e-08
KDM6A	8.735170626781483e-52
CXorf36	1.3654647908894822e-18
RP11-342D14.1	3.223668828796308e-43
LINC01204	2.7127279718950806e-07
KRT8P14	0.013314629394536235
ZNF674-AS1	0.0980588106660524
RP2	0.007396541725265676
NDUFB11	0.0023136140883829614
UBA1	7.982836152298846e-05
INE1	0.002754359833836403
RP11-571E6.1	0.004403019928451096
RN7SL785P	0.07997930656575471
ZNF157	0.00849262043420174
LINC01560	0.09949256782862892
ARAF	0.07607744792963012
SYN1	0.05469147843283953
ELK1	0.015760279040930608
UXT	0.04102087667382365
ZNF81	0.02002042264556478
ZNF182	0.008054042523494186
ZNF630	0.06390899314911172
FTSJ1	0.04870258402343502
PORCN	0.03036408973190396
EBP	0.09432016341334222
TBC1D25	0.056000905244969715
PQBP1	0.0009696262129870898
GPKOW	0.049371882492696126
CCDC22	0.005752430429124337
FOXP3	0.05627897889532756
DGKK	1.5614961849729452e-06
SHROOM4	0.009811358885930037
RP11-258C19.4	0.007984726344587162
KDM5C	4.510990815785832e-17
IQSEC2	0.015227243033786964
SMC1A	5.135289658125758e-30
RIBC1	0.00034007127212258223
HSD17B10	0.046392280951647664
RP3-339A18.3	0.09727811985516202
TSR2	0.022331062691367535
MAGED2	0.007432508633983021
APEX2	0.09407619786621754
RP11-266I3.8	0.09710490549597905
UBQLN2	0.08447523526928888
NBDY	0.013649201121084021
MORF4L1P5	0.02051171989194271
RP6-159A1.3	0.06428704309854086
RP6-159A1.4	0.0028779120586108686
VSIG4	0.03697230629374762
RP11-30M20.1	7.224262170839111e-18
EIF4BP9	1.3790674744294774e-28
HEPH	1.729832532029339e-81
PDZD11	0.011299408677506588
NLGN3	0.059549587792475295
NONO	0.016408284738370277
AL590762.7	0.01982758119892925
GCNA	0.05082163904037201
ERCC6L	1.4914740147822455e-16
RPS4X	8.018943742812758e-06
TSIX	1.557974891642434e-177
XIST	1.113694079221068e-275
JPX	1.1583168996565265e-12
FTX	0.0059919044770292
RPSAP14	0.05181278455863047
RP13-33H18.1	2.1331646288278167e-05
RP3-368A4.6	0.028033660131673896
VDAC1P1	0.06584541409865836
CHM	0.02673355682524469
RP13-348B13.2	0.04779984015345306
RP11-471G13.5	0.08702632009907779
LL0XNC01-131B10.2	0.0884150711502753
XKRX	0.07945348928306115
HNRNPH2	0.061168070770888046
ARMCX6	0.0384925001522773
RP1-232L22__B.1	0.05490197041245878
TCP11X1	0.038818430219419595
MORF4L2-AS1	0.039974046025039796
TBC1D8B	0.010381412637462801
NUP62CL	0.06370503029545355
TSC22D3	0.09512368072069241
NCBP2L	0.07119642338206533
ACSL4	0.02853077046222628
RP1-136J15.1	0.07513746193988496
RGAG1	0.09168028580208977
TRPC5OS	1.73308380013642e-08
DOCK11	0.02395504638109116
IL13RA1	0.03323329447154663
RP13-128O4.3	0.014957986181117693
SLC25A43	0.09295631590073763
SLC25A5	0.004485291445042615
MIR766	0.07800494602410275
RNF113A	0.07538192986161482
RHOXF1P2	0.014511120947010837
RHOXF1P1	0.007315454292062872
LAMP2	0.044151313091145526
CUL4B	0.04461658895404349
C1GALT1C1	0.022710086382680274
XIAP	0.039450270769989505
STAG2	0.06438661562994849
TEX13D	0.09149006359839286
TENM1	0.025978051957804144
TEX13C	5.6174526911502555e-09
XPNPEP2	0.007695718596075565
FAM127A	0.02933529622038376
ZNF75D	0.09765719145940933
SAGE1	0.01723272155844431
RBMX	0.026926547893598107
FGF13	0.02935376967291038
MCF2	0.05795131050931018
LDOC1	0.04999330615952777
FTH1P8	0.09168028580208977
CXorf40B	0.012002939969775838
MTM1	0.03623145562779497
MTMR1	0.09165959413236721
PNMA5	0.007695718596075565
PNMA6A	0.0330866810912143
IDH3G	0.0002752393699691056
SSR4	0.012029587772812662
L1CAM	0.051371332377608395
IRAK1	0.00824336737099929
FLNA	0.027311982042078298
EMD	0.05489272820667831
RPL10	0.02687516075458402
FAM50A	0.009298702350852844
LAGE3	0.06470053715741379
SLC10A3	0.007195282827621298
FAM3A	0.004403019928451096
F8	0.023764603614301643
FUNDC2	0.03993569378016216
BRCC3	0.0697066066774585
TMLHE-AS1	0.004620877699797015
SPRY3	0.012947174768838022
IL9R	0.013052369630477232
WASH6P	0.08787821308408113
SRY	2.12580384261699e-07
RNASEH2CP1	0.0045320606377310365
RPS4Y1	0.0
HSFY3P	8.754739598711892e-06
NAP1L1P2	0.0037668420764742417
RP11-414C23.1	1.2891522357220513e-74
ZFY	0.0
ZFY-AS1	6.836538544997133e-73
LINC00278	0.0
AC010084.1	5.7458590444723505e-08
TBL1Y	0.011568979753328426
RP11-115H13.1	0.058211966780291724
PRKY	0.0
RN7SKP282	0.02395504638109116
TTTY16	0.06866535738470794
RFTN1P1	3.476414962401544e-05
ZNF736P7Y	0.04619540066622235
MAFIP	5.107012532562771e-16
SNX18P1Y	0.06361983312694579
ARSEP1	0.08795283754452726
GYG2P1	3.0528534840414218e-25
SHROOM2P1	2.10354202900937e-08
TTTY15	0.0
USP9Y	0.0
CDY4P	3.751315845159026e-11
DDX3Y	0.0
CASKP1	0.0514489725419044
TAB3P1	4.50863502659229e-05
DPPA2P1	3.1620997935602476e-08
UTY	0.0
PSMA6P1	0.001028440743015301
TMSB4Y	2.3186467140238723e-304
ANOS2P	7.495230625721568e-299
NLGN4Y	1.038347636046533e-45
FAM224B	0.003323878023082495
TTTY14	0.0
ZNF839P1	3.5194206129235644e-05
BCORP1	0.0
TXLNGY	0.0
RP11-576C2.1	1.2421460703079499e-28
RP11-424G14.1	5.903588434102894e-305
KDM5D	0.0
TTTY10	1.951214631049975e-220
KDM5DP1	0.0003492731223097037
EIF1AY	0.0
TBL1YP1	5.328464840312933e-17
RPS4Y2	6.449393143166686e-66
TMEM167AP1	0.02829669741209958
RP11-65G9.1	7.233235786892399e-34
TOMM22P1	3.317421789832181e-05
NEFLP1	2.203107605880229e-34
AC010086.1	1.7676403328220934e-114
PRORY	0.02885105360307376
RBMY2EP	0.05815432657056937
MT-CO1	0.014412636996158273
MT-CO2	0.09016440347028146
MT-ATP8	0.05567795347668043
MT-ATP6	0.06415836195606092
MT-ND4L	0.0522052000108428
MT-ND4	0.09407619786621754
