	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RP11-767N6.7	15.447109154134877	0.1864179943225439	0.0815202180545483	2.2867700647930613	0.022209247638074015	0.08647915946743204
PIK3R3	78.80605123115936	-0.17700975171218494	0.06977584540814516	-2.5368342107041246	0.011185991416134338	0.05537796330977391
POMGNT1	512.6774077208775	-0.10288304324390046	0.044429638499483254	-2.3156398908151608	0.02057793889392712	0.08245333897806642
LRRC41	1556.7545502085773	-0.15424751729886782	0.036030627899407836	-4.28101108116972	1.860460925423987e-05	0.0008194682089101363
NSUN4	433.25722854721664	-0.0790643829551096	0.03164723172464839	-2.498303284249992	0.012478938041640965	0.05939908654473511
FAAH	282.3416337138155	-0.13501665933612272	0.05537071735107145	-2.438412680841132	0.014751922196347309	0.06647134294813827
MKNK1-AS1	188.42104867543873	0.2130243353583712	0.0951653041713637	2.2384663950086194	0.025190656491791388	0.09430500236037989
MKNK1	12670.8470944346	0.21719777321667771	0.08730119960662787	2.4879128144327143	0.012849522930198592	0.06065797924166702
CYP4A11	14.064476714646279	-0.662020651881801	0.24923074476861648	-2.6562559627080318	0.007901361600393711	0.04404655549068339
SLC5A9	287.95509362712767	0.34537775254808906	0.1423672716418415	2.4259631343990944	0.015267821115485436	0.06793696697250201
ELAVL4	2.1961537836383966	-0.42558836488135066	0.19268680309107863	-2.208705308584028	0.02719514495416548	0.09918107164664872
RP11-183G22.1	6.393480976567731	-0.32223168682623643	0.0901142940631045	-3.5758110317169733	0.0003491437921305584	0.005702124709098045
FAF1	854.7167651992393	-0.09715991913799896	0.040144701292204786	-2.420242672396351	0.015510152537105202	0.06872071110195971
CDKN2C	626.3152411034202	0.17255436391312184	0.06323954797961083	2.728583132326553	0.006360705544044898	0.038547361926801374
EPS15	2389.9359226831607	0.07334601186805581	0.033161607332003566	2.2117749339993877	0.026982219889567005	0.09876506217567978
OSBPL9	3821.2779231971754	0.2091971444909864	0.06233817105548801	3.3558434735721923	0.0007912333698096602	0.009776376761648243
CC2D1B	1674.5186023508359	-0.10162546504524901	0.026079125991785655	-3.896812534179971	9.74670051160566e-05	0.0025130529857053537
FAM159A	287.55853297922505	-0.22890672573152612	0.061096112474246254	-3.7466659736823162	0.00017920045161447863	0.003714254539302094
ZYG11B	619.3126990927741	0.10714672313247206	0.044017236021475475	2.43419925504174	0.01492477670295192	0.06695597472295897
SLC1A7	111.18756522084539	-0.27767534489210316	0.12440741298681593	-2.2319839165977173	0.025616025940742318	0.09550809671878581
YIPF1	3407.674193902253	0.17911982571704294	0.07531167831274439	2.378380481354004	0.017388873023067457	0.07389110538739663
HSPB11	157.31072360223155	0.08683734082893625	0.03903330567158611	2.2246986089151193	0.02610147772833496	0.09660852727439262
TCEANC2	451.39304315159404	0.1435050275941935	0.0564448370055498	2.542394224295195	0.011009591915678869	0.05479530342148211
MRPL37	1114.226507698012	-0.17335032638094097	0.045119068041549595	-3.8420635422102425	0.00012200423923570184	0.0028973329404593444
SSBP3	1657.6399962129226	-0.2152264197449799	0.07030249185163408	-3.061433728397456	0.0022027974907977725	0.01912588934101033
PARS2	36.87610736418887	0.18976428768627732	0.085069373326134	2.230700430327259	0.025700979120319548	0.09572298195438579
BSND	20.6138051942846	0.6005909406633316	0.20238841066650698	2.967516463445022	0.0030021620430516344	0.023464033748590466
OMA1	303.0319932361394	0.1296053881486081	0.05228111969314223	2.4790094188745653	0.013174782702609078	0.06169332939599862
JUN	8195.217895243082	-0.42877617870274126	0.16466968414772876	-2.603856204145487	0.009218142305603692	0.048863089106076646
RP4-794H19.1	27.809727644265962	0.24306672249934516	0.08162318364434197	2.977912789563119	0.0029021855008612117	0.02291517301721665
FGGY	173.02424085533977	0.15325951840957588	0.05329359449758375	2.875758707109246	0.004030576962996471	0.028514988487545696
PATJ	248.74714453811617	-0.19501427685978953	0.0834894548804566	-2.3357953065931314	0.019501912356305204	0.07954341669482394
USP1	597.1396062943238	0.1727079722938503	0.0607930931075264	2.840914378026086	0.004498438834753538	0.03072346225898462
ITGB3BP	92.51727546733308	0.19062367032151223	0.06210001857979666	3.069623402391845	0.0021432884175223836	0.018821367247216607
DLEU2L	3.505944672429744	0.3699653600713527	0.13481165372731646	2.7443128976051407	0.006063770995514715	0.03743140125643869
ROR1	4.931752250747409	-0.35687626007137196	0.1553006972524165	-2.2979694643052797	0.021563527132581355	0.084934400749694
CACHD1	34.71709079808167	0.28120156785109746	0.08197933614826199	3.4301518048711244	0.0006032436533429722	0.00817924401525846
PDE4B	1818.6687120934591	-0.2763615665230992	0.09027753992870023	-3.0612438790574616	0.002204194790841694	0.01913106471135119
TCTEX1D1	58.09448652033592	0.32880642892982004	0.1175673688381042	2.796749065487737	0.005161960745506691	0.03369385913626661
MIER1	1751.249232257959	0.1745984526200147	0.05505180656994312	3.1715299369547116	0.0015163823766463018	0.014949075973238541
SERBP1	4141.583168852553	-0.08318041853452159	0.022486849553320674	-3.699069464456758	0.0002163913756013527	0.004204049532329941
GADD45A	3179.0027167100297	0.2641852064753761	0.093961834517792	2.8116224830130543	0.00492923194694821	0.032665909297053125
PTGER3	15.400709911600503	-0.2760396932270049	0.11179064401034358	-2.4692557742261863	0.013539440436829139	0.06285849101889351
ACADM	316.7816827806706	0.14044433711583865	0.04878059261404383	2.8791027248694188	0.0039880840817521565	0.02833189039571444
RABGGTB	523.0717790637628	-0.14110389099475132	0.05859241830056726	-2.4082278063847253	0.016030174886763594	0.0703435793207732
ST6GALNAC3	547.5994256237643	0.29280261356172577	0.11180086217524346	2.61896561318793	0.008819683754900658	0.04744535331725358
USP33	1041.0823607077875	0.1408637957661835	0.0457475368703423	3.0791558497547045	0.0020758805573804482	0.018453387962983233
NEXN-AS1	5.536646563281029	0.40625968522752764	0.11928299962596041	3.40584732528063	0.0006595905407127039	0.00863583217465788
NEXN	77.63415830619644	0.26177054735083405	0.0924367200600335	2.831889179763473	0.00462738832553921	0.03129089522766913
PTGFR	25.05088767850665	0.33160595379717533	0.13458380109726348	2.463936603763512	0.013742041512939345	0.06352734273077498
IFI44L	381.9341915925956	0.6803347883329043	0.1423697965516294	4.77864550495572	1.7648002721057548e-06	0.0001584140454777034
IFI44	436.47120420715805	0.462810363697647	0.12035137213417677	3.845493038348339	0.0001203102804672375	0.0028870839866494773
SPATA1	60.43824912983813	0.2242462099624758	0.09449508913056227	2.373099089336151	0.01763953097355377	0.07463744126449466
CTBS	1922.3055038682185	0.2516310250870175	0.07375707571689166	3.411618785604723	0.0006457835742482833	0.00854063255590043
RP11-33E12.2	6.279960325369747	0.30446560574651976	0.11389994077076672	2.673097138472465	0.007515448473347009	0.04267645981204556
C1orf52	365.49945776561424	0.08479707532033233	0.03348018634235208	2.5327539833034	0.011317034985028972	0.05581839379003031
ODF2L	334.49900477283035	0.1877428831950944	0.0447160219457061	4.198559599578214	2.686181587725548e-05	0.0010654145808990517
RP4-612B15.3	26.048898045994374	0.27807143373516363	0.09332584074892379	2.979575983497049	0.002886476315691409	0.02282132284429264
SH3GLB1	11369.18327468456	0.27198006245223544	0.07551141671553076	3.601840281673541	0.0003159724815586776	0.005305378818587002
SELENOF	4360.658285376487	0.1419384799908641	0.04755239200579495	2.984886227670037	0.002836838158547388	0.02256335266876615
HS2ST1	514.9847743476255	0.2600319409209274	0.05749313586702166	4.522834543629112	6.101693708274758e-06	0.00038699679619391204
LMO4	855.767945411249	0.07880936183638884	0.02951543693429095	2.670106561926866	0.007582717787993097	0.042954342259528155
PTGES3P1	213.82456168700352	0.18386621886410162	0.048647918157302496	3.779529028756632	0.00015712527533851852	0.0034204150068267293
GBP2	17188.5697477181	0.15017986845511483	0.049584195719052274	3.0287850045213016	0.0024553935341552445	0.020491936880470036
GBP6	20.537276088864914	0.278985298624871	0.11128225871717262	2.5070060748310374	0.012175861906786677	0.05847205445461494
RP5-943J3.2	13.46249628292829	0.20269593828552776	0.072432067997298	2.7984281533020585	0.0051351992426875714	0.03359264447058936
BTBD8	3.2550699289786653	0.35251274929426163	0.12763532995389348	2.7618743918443434	0.0057470583626881774	0.03633108618636633
KIAA1107	57.488504348720895	0.2540901534604067	0.08287566647487989	3.0659198805649783	0.0021700145417695156	0.01893074067001488
RP4-621B10.8	7.125508868802888	0.34065888060927735	0.15124042062228718	2.252432776949557	0.02429493636309287	0.0920047891421996
CCDC18	70.61133812315606	0.2280113817974986	0.05243690136552392	4.348300068459251	1.3719680850628282e-05	0.0006810495211443898
DNTTIP2	1266.6614701998842	0.10534925670978593	0.04390543885389363	2.3994580047442873	0.01641936310181802	0.0714498146131053
GCLM	746.0502765860157	0.18920286583948884	0.06357968063917085	2.9758385688229247	0.002921886246156136	0.023032643743634885
ABCD3	321.20555954605624	0.13778196804901105	0.05725493656827611	2.4064644257304697	0.016107772733556302	0.07058310287590708
F3	35.278498426977094	-0.2298788890988372	0.10308735192553493	-2.229942711739167	0.025751246364116787	0.09581775119775854
SLC44A3-AS1	6.079881072049709	0.44745233672517715	0.11377857516646404	3.9326589919985446	8.40113773359842e-05	0.0022538647827542637
SLC44A3	14.22947560688157	0.2471108928460542	0.10637964178391707	2.3229152561727604	0.020183705389174824	0.08143249622307215
PTBP2	440.89433067231533	0.17939569707876388	0.06236930482508317	2.876345945844437	0.004023085218349511	0.028478863254826944
DPYD	3623.4618186021485	0.16720830925415966	0.06381785857718793	2.6200864927474905	0.008790746798098539	0.04739143402533276
RP11-272L13.4	8.251601488903193	0.2510350108395896	0.11313314061101049	2.2189343412884805	0.026491191776133034	0.0975394436580645
RP11-234N17.1	2.5232575042199263	-0.339908575040464	0.13087736593195748	-2.5971532405166284	0.00939999774276918	0.0494587364707139
PLPPR4	2.602675419289511	-0.4860936153226291	0.2019735454929817	-2.406719227194634	0.016096539785833783	0.07055940526277828
SASS6	56.15770625813222	0.15501209616560518	0.060749113599537725	2.551676674452494	0.01072059547440075	0.05376510357955613
DPH5	272.68768921328643	0.10156739854398086	0.042258639257412946	2.403470635324919	0.016240271267414338	0.07099395039400443
RP11-421L21.3	146.44550443625965	0.34616828125674365	0.09007531083618954	3.843098381156668	0.00012149073853019547	0.0028973329404593444
S1PR1	1450.9497645706472	0.22258929226705418	0.08106086019392851	2.7459527537030284	0.006033545190319	0.0373220099764888
RP4-575N6.5	6.116791373568133	0.28150374292038666	0.1197924227038152	2.349929457695334	0.018776969267299895	0.07758049752471355
RNPC3	331.96269896325254	0.14675730755345662	0.06297072172185722	2.3305641660212535	0.01977635285885089	0.08027881285460434
AMY2B	503.01639987739566	0.14808221408048025	0.04691939065926043	3.156098406219464	0.0015989490501006763	0.015476849506084231
VAV3	1487.0272237163024	0.15844855261771487	0.04363386229588841	3.631320820129309	0.0002819743966925385	0.004970773033826319
SLC25A24	578.7588407636541	0.20893664655035943	0.08269019330570933	2.5267403327733358	0.011512658837303612	0.0563988007916082
PRPF38B	1922.9281715188242	0.08970020402811106	0.0368337432264541	2.4352725563794486	0.014880576297664034	0.06681149309126065
STXBP3	2041.6583586382617	0.1907424819506561	0.06638446721715614	2.8732998839427513	0.004062083317897925	0.028661454899955308
GPSM2	168.42020018221885	0.16240866889671246	0.04973453007215097	3.2655112788057443	0.001092666539052328	0.012117788645124215
KIAA1324	1276.3931077925151	-0.36642318797922935	0.09850956170716572	-3.7196712849913656	0.0001994822286043357	0.003996979937522806
SARS	3477.0063066351395	-0.1324333654255281	0.028835484006599472	-4.592722126502839	4.375014371982993e-06	0.00029846348045667976
PSMA5	1585.6785254625208	-0.07322530715687622	0.032841149305009795	-2.2296816252318545	0.02576858659529469	0.09585239790245387
ATXN7L2	237.6649033251939	-0.15142242346768228	0.04922478329581846	-3.0761420026514426	0.0020969795025294457	0.018564078897526544
GNAI3	5277.516917757714	0.13442592952192411	0.05282824139451547	2.54458460046107	0.010940780537032261	0.05450920382193968
AMPD2	8737.505343285591	-0.337430685868427	0.06436937289089661	-5.2420999415414204	1.5875933485779807e-07	2.3991750875947118e-05
RP5-1160K1.6	75.43463478278652	-0.554523310109471	0.11595581865754617	-4.782194774952621	1.733915468637491e-06	0.000156229055262858
GSTM4	439.0272794212182	-0.21486742180227145	0.06614332814835021	-3.248512402042334	0.0011601015146610397	0.012550858117608359
RP11-195M16.3	9.408649495151597	0.414193378704782	0.10024149791463582	4.1319552014027465	3.596905338617681e-05	0.0013253597032434315
STRIP1	967.1302210968104	-0.049866896653440004	0.020680405166440322	-2.4113113960824535	0.015895270609463233	0.06992637998610796
SLC6A17	5.446219108501966	-0.448785345159396	0.15768255139034867	-2.8461319353490935	0.004425385532780014	0.030354763104334503
KCNC4	262.88080541050294	0.23714753881782843	0.0644397637989223	3.6801428937235574	0.00023310329315478796	0.004389437957931287
RP5-1074L1.1	18.54155921669249	0.1750438586090881	0.0679847837716388	2.5747505382536957	0.010031240716280984	0.05134630909048154
RBM15	489.40767477765934	-0.16792321219372344	0.0638778840190433	-2.6288161352317507	0.008568267359147503	0.04650705154225163
CD53	46097.98191600666	0.15354224770484712	0.05743176358878526	2.6734726240381277	0.0075070403131573815	0.042657211222574674
RP11-96K19.2	29.35457415921721	0.2663767834160788	0.0846329387598019	3.1474362974927175	0.0016470899117202826	0.01576887162074787
LRIF1	295.5705382658893	0.2686084565597367	0.07646501427503302	3.512828175165089	0.00044336409667479216	0.006666375652584391
RAP1A	4750.56145870916	0.1553742878582602	0.051470671480809936	3.01869556755616	0.0025386549159313802	0.020959703813172047
FAM212B	7318.100432082816	0.2506961056543452	0.10380915405434668	2.4149710874543833	0.015736458768568135	0.06943992349234918
LINC01750	6.452126272626231	-0.2998355237286029	0.12396944966647892	-2.418624302481499	0.01557932166768486	0.06895041027976115
WNT2B	43.48377333822966	0.22789950937789258	0.055079075705886674	4.137678536851979	3.5083743568494506e-05	0.0013007679273058126
ST7L	156.9326701351898	0.2267013113807804	0.04076658093071511	5.560959644029771	2.6829523838887425e-08	5.719719113402813e-06
RHOC	2799.8606986916443	-0.23656872359963446	0.0773791259684974	-3.05726797296659	0.0022336449316452687	0.019288513574283572
MAGI3	77.48414789493505	0.32568195642948367	0.09180215028719067	3.547650631391874	0.0003886834235534849	0.006105654015912209
RP11-512F24.1	3.2703107279593158	-0.32378961519328114	0.11391684862301692	-2.842332974508386	0.0044784690583471575	0.03063965779545991
PHTF1	1524.250278245412	0.29095375695587744	0.07551074047810145	3.853144004597011	0.00011661076064287178	0.002835351458115936
RP4-730K3.3	81.03037412555102	0.3116813636195731	0.09238003734519859	3.373903849539552	0.00074110248934223	0.009342821614585231
RSBN1	1700.4448817974494	0.20151931406862006	0.05421027091584522	3.7173640836706756	0.00020131222706854413	0.004020976809935521
BCL2L15	38.08326166041404	0.33004204858933334	0.11185615227601871	2.9505936139740823	0.003171639150783572	0.024365903475952168
HIPK1	4964.456103464021	0.1252808145094537	0.044170692324135785	2.8362882245564816	0.004564123617712031	0.031047743481512863
TRIM33	1454.993337667102	0.0952534951585514	0.04226762371493731	2.253580560879484	0.024222567387703814	0.09180353039939745
CSDE1	11026.738617043526	-0.07547466901878445	0.028331426324523592	-2.6639911508251113	0.00772195940087258	0.04343397517423665
SLC22A15	1149.034891794375	0.20413106645858398	0.06255915608907553	3.2630086340667668	0.0011023616136467196	0.012191333139899363
MAB21L3	40.63925504141093	0.6125134500817947	0.16075610739467092	3.810203294970426	0.00013885256510793984	0.003157507330554552
ATP1A1	6590.435320977548	-0.12837987525732725	0.0475625108019077	-2.6991820468018273	0.006951014116630819	0.040785010845017254
